Ensembl_ID,ext_gene,biotype,chr,WT.6dpf.1,WT.6dpf.4,pex5KO.6dpf.1,pex5KO.6dpf.2
ENSDARG00000099329,macroh2a1,protein_coding,21,0.773671072,2.050008648,2.95683331,2.545679527
ENSDARG00000024030,angptl2a,protein_coding,5,0,0,0,0
ENSDARG00000103679,bmp16,protein_coding,18,2.577078717,2.050008648,2.461908937,1.620016101
ENSDARG00000098769,slitrk6,protein_coding,1,1.274547371,2.050008648,1.323745211,0.758099792
ENSDARG00000014975,irge1,protein_coding,16,0,0.836143193,0.808653096,0
ENSDARG00000098477,tec,protein_coding,23,0,0,1.323745211,0
ENSDARG00000111653,CABZ01081490.1,protein_coding,14,0.773671072,0,0,0
ENSDARG00000114715,CU570893.1,protein_coding,18,0,0,0,0
ENSDARG00000080855,FP236318.2,snoRNA,25,0.773671072,0,0,0.758099792
ENSDARG00000031020,pip4k2ca,protein_coding,23,0.773671072,2.699751035,2.250317981,2.545679527
ENSDARG00000089354,tspan4a,protein_coding,18,1.940526903,0,2.250317981,0.758099792
ENSDARG00000088817,wdr59,protein_coding,18,3.017235177,3.268731171,3.212153657,3.216476388
ENSDARG00000078829,ccdc149a,protein_coding,7,0.773671072,0,0,0
ENSDARG00000099129,phlda1,protein_coding,4,0.773671072,0.836143193,0,0
ENSDARG00000076371,,protein_coding,11,0,2.050008648,0.808653096,1.620016101
ENSDARG00000038300,rnf34a,protein_coding,8,1.940526903,2.300520784,2.250317981,1.252490209
ENSDARG00000109310,im:7150988,protein_coding,14,0,1.36207273,0,0
ENSDARG00000099252,ipcef1,protein_coding,20,0,0.836143193,1.323745211,0.758099792
ENSDARG00000117089,CKS2,protein_coding,21,1.274547371,0,1.702536188,2.363891357
ENSDARG00000089563,sfrp2l,protein_coding,15,0,0.836143193,0,0.758099792
ENSDARG00000106560,MCMDC2,protein_coding,24,0.773671072,2.513901711,2.250317981,1.620016101
ENSDARG00000027564,pak6a,protein_coding,17,0,0,0,0.758099792
ENSDARG00000071881,arl9,protein_coding,14,0,0.836143193,0,0
ENSDARG00000099851,GPR180,protein_coding,6,0.773671072,0.836143193,0,0
ENSDARG00000109929,CABZ01058721.1,protein_coding,2,0,0,1.323745211,0.758099792
ENSDARG00000042159,RFESD,protein_coding,8,0,0,0,0.758099792
ENSDARG00000084209,BX927310.2,snoRNA,19,0,0,0,0
ENSDARG00000104798,BX510922.2,protein_coding,21,0,0,0,0
ENSDARG00000098537,spata22,protein_coding,5,2.394428303,2.050008648,1.702536188,2.707103416
ENSDARG00000068784,vsir,protein_coding,13,2.577078717,2.699751035,2.809950102,2.363891357
ENSDARG00000043417,eipr1,protein_coding,17,3.541541838,2.86436823,2.646399512,3.104986919
ENSDARG00000100227,SLC7A1,protein_coding,15,0.773671072,2.86436823,1.323745211,2.545679527
ENSDARG00000023157,cbln10,protein_coding,2,6.183309189,4.832104647,6.177911083,5.779217725
ENSDARG00000117130,BX936439.1,protein_coding,21,1.274547371,0.836143193,0.808653096,0.758099792
ENSDARG00000074221,ABCA7,protein_coding,11,0.773671072,0.836143193,0,0
ENSDARG00000102226,gpr19,protein_coding,4,1.940526903,0.836143193,0,1.620016101
ENSDARG00000089805,pcdh18a,protein_coding,1,2.185255295,0,0,1.620016101
ENSDARG00000074017,usp31,protein_coding,3,0,0,1.323745211,0
ENSDARG00000075768,sdhb,protein_coding,22,5.270886579,4.57124374,5.152689188,5.454775239
ENSDARG00000106630,LO018627.1,protein_coding,24,0,0,0,0.758099792
ENSDARG00000105141,FO704635.1,protein_coding,2,0,0,0,0
ENSDARG00000059287,mak,protein_coding,24,1.274547371,0,0.808653096,0
ENSDARG00000008461,anapc5,protein_coding,8,0.773671072,1.746662492,1.323745211,0.758099792
ENSDARG00000104484,itgb1b,protein_coding,2,0,0,0.808653096,0
ENSDARG00000078011,NAV1,protein_coding,23,0,0,0,0
ENSDARG00000086107,MTERF1,protein_coding,19,3.017235177,2.86436823,2.809950102,2.545679527
ENSDARG00000078058,dip2a,protein_coding,9,0,0.836143193,0,0
ENSDARG00000105295,LO017784.1,protein_coding,1,1.940526903,1.746662492,0.808653096,0
ENSDARG00000036846,anks4b,protein_coding,3,0.773671072,1.746662492,1.702536188,0
ENSDARG00000022970,tm9sf1,protein_coding,24,4.228077007,3.012110973,3.78416702,2.707103416
ENSDARG00000116139,cdx1b,protein_coding,21,0,1.746662492,4.132137459,0.758099792
ENSDARG00000076590,atad2,protein_coding,16,0,0,0.808653096,0
ENSDARG00000089663,lsm3,protein_coding,22,4.11446149,3.268731171,3.78416702,4.245860736
ENSDARG00000019808,evpla,protein_coding,6,1.274547371,3.381733771,1.702536188,1.620016101
ENSDARG00000022689,itgb1b.2,protein_coding,2,5.216856067,5.439777405,7.23422831,4.614880184
ENSDARG00000076416,shroom2a,protein_coding,6,4.05411215,4.472638564,4.132137459,2.852269367
ENSDARG00000090548,CR753886.1,protein_coding,24,1.645629537,2.513901711,1.323745211,0.758099792
ENSDARG00000104118,antxr2a,protein_coding,5,0.773671072,0,0,0.758099792
ENSDARG00000112087,ube2l3a,protein_coding,10,4.478223468,3.268731171,3.703234334,3.216476388
ENSDARG00000037012,slc3a2b,protein_coding,21,3.925267496,3.584216412,3.78416702,4.769133762
ENSDARG00000069135,ppp1r15a,protein_coding,7,0,0,0,0
ENSDARG00000101814,lpar3,protein_coding,22,0.773671072,1.36207273,0.808653096,0
ENSDARG00000102987,capn7,protein_coding,16,1.645629537,1.36207273,1.323745211,1.912667577
ENSDARG00000100674,UBE2O,protein_coding,16,0,0,0,0.758099792
ENSDARG00000012903,slc34a2a,protein_coding,1,0,0,2.002271038,0.758099792
ENSDARG00000101413,dusp7,protein_coding,11,4.38330386,4.750282091,4.810274172,4.614880184
ENSDARG00000110357,txndc15,protein_coding,21,4.691339212,5.086672853,4.848412118,5.035537326
ENSDARG00000023188,lcp1,protein_coding,9,0,0,1.323745211,0.758099792
ENSDARG00000091187,BX649250.2,protein_coding,21,1.274547371,0.836143193,0,1.620016101
ENSDARG00000116759,CABZ01053323.1,protein_coding,20,0.773671072,0,0,0
ENSDARG00000025421,tdrd3,protein_coding,11,2.577078717,2.050008648,2.646399512,3.216476388
ENSDARG00000009881,ier5,protein_coding,22,0,0.836143193,0,0
ENSDARG00000104735,nkx6.2,protein_coding,13,1.274547371,0.836143193,1.323745211,3.955730584
ENSDARG00000068367,nfkbie,protein_coding,20,2.185255295,1.36207273,2.002271038,1.912667577
ENSDARG00000088157,smoc2,protein_coding,13,0,0,0,0
ENSDARG00000098918,mcoln2,protein_coding,22,0,0,0,0
ENSDARG00000003157,nfkbil1,protein_coding,10,0,0.836143193,0,0
ENSDARG00000009484,arf1,protein_coding,2,4.805568586,4.310813217,4.771100602,4.84048651
ENSDARG00000013430,bhmt,protein_coding,21,11.74780796,11.75889619,11.95002412,11.90126626
ENSDARG00000100427,BX547934.2,protein_coding,24,0.773671072,2.050008648,2.646399512,2.363891357
ENSDARG00000098597,CU570791.3,protein_coding,18,0,0,0.808653096,0
ENSDARG00000023495,ift74,protein_coding,5,1.274547371,0,0.808653096,0
ENSDARG00000075685,tlr7,protein_coding,9,0,0,0,0.758099792
ENSDARG00000016733,psat1,protein_coding,5,0.773671072,0.836143193,2.002271038,2.545679527
ENSDARG00000031325,tmed1a,protein_coding,3,0,2.050008648,1.702536188,0
ENSDARG00000101452,SUSD2,protein_coding,5,0,0,0,0.758099792
ENSDARG00000114649,LO018106.1,protein_coding,14,0,0.836143193,0,0
ENSDARG00000057513,mdm4,protein_coding,11,3.450828987,3.486524492,2.95683331,3.216476388
ENSDARG00000032650,fuk,protein_coding,25,1.274547371,0,1.323745211,0
ENSDARG00000116986,zgc:172315,protein_coding,5,0.773671072,2.513901711,2.646399512,1.252490209
ENSDARG00000114554,cdx1a,protein_coding,14,0,0,0,0
ENSDARG00000068176,uqcc1,protein_coding,6,5.297161493,5.086672853,5.724069116,5.605762395
ENSDARG00000112691,st7,protein_coding,18,4.609830557,3.675710598,4.068935894,4.245860736
ENSDARG00000114760,asip2b,protein_coding,2,1.940526903,1.36207273,0,1.620016101
ENSDARG00000032435,itga9,protein_coding,13,0,0.836143193,0.808653096,1.252490209
ENSDARG00000115201,BX323062.1,protein_coding,5,0.773671072,0,0,0.758099792
ENSDARG00000114245,PLBD2,protein_coding,9,2.739181937,3.919805363,4.250795599,3.672589002
ENSDARG00000067817,CABZ01083448.1,protein_coding,2,0,0,0,0
ENSDARG00000011066,glra3,protein_coding,1,0.773671072,0,0,0.758099792
ENSDARG00000063435,trpm4b.2,protein_coding,12,0,0,0,0
ENSDARG00000110298,mbd4,protein_coding,8,3.138447491,3.012110973,3.212153657,2.852269367
ENSDARG00000098967,rabgap1,protein_coding,10,0,0.836143193,0.808653096,0
ENSDARG00000099984,CABZ01023255.1,protein_coding,21,0,0.836143193,0,0
ENSDARG00000096249,ap1m1,protein_coding,2,3.541541838,3.584216412,3.212153657,3.416523852
ENSDARG00000101661,ulk3,protein_coding,18,0,0.836143193,0,0
ENSDARG00000102963,sirt6,protein_coding,2,2.394428303,0.836143193,1.702536188,1.252490209
ENSDARG00000006467,pcdh8,protein_coding,9,0,0.836143193,0,0
ENSDARG00000099500,clec3bb,protein_coding,19,0,1.36207273,0,0
ENSDARG00000069706,prmt6,protein_coding,24,1.645629537,2.300520784,0.808653096,2.155848877
ENSDARG00000036924,tatdn1,protein_coding,19,2.577078717,2.050008648,1.702536188,1.912667577
ENSDARG00000103148,nectin4b,protein_coding,2,0,0,0,0.758099792
ENSDARG00000089893,tasora,protein_coding,22,1.645629537,3.268731171,2.002271038,2.363891357
ENSDARG00000052182,rbfox2,protein_coding,6,5.601226237,5.086672853,5.025302018,4.874881725
ENSDARG00000045887,mmp30,protein_coding,10,1.645629537,1.36207273,0.808653096,2.155848877
ENSDARG00000099859,CR383676.1,sRNA,14,0,0,0,0
ENSDARG00000090544,CABZ01085658.1,protein_coding,2,0,0,0,0
ENSDARG00000063614,skor2,protein_coding,10,0,0.836143193,0,0
ENSDARG00000083089,SNORA36B,snoRNA,21,0,0,0.808653096,0
ENSDARG00000073936,BX511021.1,protein_coding,3,0,0.836143193,0,0
ENSDARG00000115903,KIRREL3,protein_coding,18,0.773671072,0,0,0
ENSDARG00000020085,slc33a1,protein_coding,18,0,0,2.461908937,0
ENSDARG00000105127,si:ch211-155e24.3,protein_coding,2,0.773671072,1.36207273,1.702536188,1.912667577
ENSDARG00000099370,AL954861.2,protein_coding,6,0,0,0,0.758099792
ENSDARG00000067564,zgc:153044,protein_coding,5,1.274547371,1.36207273,1.702536188,1.620016101
ENSDARG00000059020,thap1,protein_coding,5,0,0,0,0
ENSDARG00000104722,myl2a,protein_coding,5,0.773671072,0.836143193,1.323745211,0.758099792
ENSDARG00000089382,zgc:158463,protein_coding,5,0.773671072,0,0,0
ENSDARG00000022690,chic2,protein_coding,1,4.11446149,3.486524492,2.95683331,3.59218012
ENSDARG00000057128,hadhaa,protein_coding,20,4.945036905,5.018404738,5.377993817,5.065628019
ENSDARG00000045530,si:ch211-244b2.4,protein_coding,4,0,0.836143193,0.808653096,0
ENSDARG00000084991,BX284638.1,snoRNA,3,0,0,0,0
ENSDARG00000041011,gemin7,protein_coding,18,3.017235177,2.699751035,1.323745211,3.416523852
ENSDARG00000007480,rpe65a,protein_coding,2,0.773671072,0,0,0
ENSDARG00000109995,BX005044.1,rRNA,2,0,0,0.808653096,0
ENSDARG00000013828,snx13,protein_coding,19,1.274547371,0.836143193,0,0.758099792
ENSDARG00000087601,gpr153,protein_coding,8,0,0,0,0
ENSDARG00000103034,CABZ01068499.1,protein_coding,16,0.773671072,1.36207273,1.323745211,0
ENSDARG00000091618,cltcl1,protein_coding,8,0,0.836143193,0,0
ENSDARG00000011958,ctnnbl1,protein_coding,2,2.739181937,3.486524492,3.526326225,2.545679527
ENSDARG00000069968,pcsk7,protein_coding,15,3.626886762,3.146119373,3.703234334,2.852269367
ENSDARG00000112483,rnf168,protein_coding,15,1.645629537,1.36207273,0,1.620016101
ENSDARG00000059888,ago3a,protein_coding,16,0,0.836143193,0,0
ENSDARG00000009477,prkar2ab,protein_coding,22,0,0,0,0.758099792
ENSDARG00000098793,CABZ01078120.1,protein_coding,23,0,0,0,0
ENSDARG00000053232,itgb1b.1,protein_coding,2,2.394428303,0.836143193,2.461908937,0
ENSDARG00000090219,wdr45,protein_coding,10,2.185255295,2.300520784,1.702536188,2.155848877
ENSDARG00000105503,fndc3a,protein_coding,15,3.017235177,2.699751035,2.250317981,2.545679527
ENSDARG00000001950,ak1,protein_coding,5,3.138447491,4.252569766,3.429010674,3.955730584
ENSDARG00000111920,cplx2,protein_coding,14,1.645629537,0,0.808653096,2.363891357
ENSDARG00000009825,mmp23bb,protein_coding,18,0.773671072,1.746662492,0,1.252490209
ENSDARG00000103337,rrp1,protein_coding,9,4.730429268,5.413437358,4.646762478,4.694067599
ENSDARG00000054307,zgc:77151,protein_coding,21,0,0.836143193,0,0
ENSDARG00000116712,CABZ01061894.1,protein_coding,15,3.354027365,4.252569766,2.646399512,2.852269367
ENSDARG00000099874,agap2,protein_coding,23,2.577078717,0,0,2.545679527
ENSDARG00000038439,fabp10a,protein_coding,16,12.07600892,12.60678072,11.947281,12.25100714
ENSDARG00000083285,CR749775.1,rRNA,21,0,0,0.808653096,0
ENSDARG00000110481,si:ch73-42p12.2,protein_coding,21,1.645629537,0,1.323745211,1.620016101
ENSDARG00000086481,mogat3a,protein_coding,23,0.773671072,2.300520784,2.002271038,1.252490209
ENSDARG00000109769,LO017835.1,protein_coding,23,0,0.836143193,0.808653096,0
ENSDARG00000061660,CABZ01055347.1,protein_coding,24,0.773671072,1.36207273,0,0
ENSDARG00000094809,ms4a17a.11,protein_coding,4,0,1.36207273,1.323745211,0.758099792
ENSDARG00000063670,gtf2a1l,protein_coding,13,0,0,0,1.252490209
ENSDARG00000067567,SLC6A13,protein_coding,25,0,0,0,0.758099792
ENSDARG00000053152,pcmtd1,protein_coding,24,2.394428303,1.746662492,0,1.912667577
ENSDARG00000105022,KCNJ10,protein_coding,2,0,0,0,0
ENSDARG00000017067,chordc1b,protein_coding,10,4.805568586,4.57124374,4.957126013,4.941305743
ENSDARG00000104219,gpc6b,protein_coding,9,0,0,0,0
ENSDARG00000033355,zgc:101699,protein_coding,5,0,0,0,0
ENSDARG00000109513,CR339054.7,protein_coding,1,0.773671072,0,0.808653096,0
ENSDARG00000098162,zgc:77748,protein_coding,3,0,1.746662492,2.809950102,0.758099792
ENSDARG00000098194,SLC39A11,protein_coding,12,0,0,0.808653096,1.620016101
ENSDARG00000117145,notum1b,protein_coding,11,0.773671072,3.584216412,0.808653096,2.707103416
ENSDARG00000103672,cirbpa,protein_coding,2,9.138845999,9.200611275,8.855550224,9.44665252
ENSDARG00000104005,slc4a3,protein_coding,9,1.274547371,1.36207273,0.808653096,1.252490209
ENSDARG00000101914,metrnla,protein_coding,3,1.274547371,0.836143193,0.808653096,0.758099792
ENSDARG00000094590,c2cd5,protein_coding,18,2.884896928,3.012110973,3.212153657,2.984154664
ENSDARG00000109285,CU570800.3,protein_coding,13,0,0.836143193,0,0
ENSDARG00000068593,CU326366.2,protein_coding,10,0,0,0.808653096,0
ENSDARG00000110016,msc,protein_coding,24,0,0,1.702536188,0
ENSDARG00000108038,CABZ01109481.1,protein_coding,14,1.274547371,0.836143193,1.702536188,1.620016101
ENSDARG00000103163,tomm20a,protein_coding,13,6.737856605,6.823924739,6.591710473,6.516570928
ENSDARG00000106745,FO904901.1,protein_coding,15,1.940526903,1.36207273,0,0.758099792
ENSDARG00000040121,psma2,protein_coding,16,3.541541838,3.012110973,4.306654879,4.297489465
ENSDARG00000077934,tegt,protein_coding,11,2.394428303,3.012110973,3.324652912,3.104986919
ENSDARG00000007955,iars1,protein_coding,11,2.185255295,2.300520784,3.324652912,1.252490209
ENSDARG00000060248,fgd4b,protein_coding,4,0,0,0,0.758099792
ENSDARG00000078606,zgc:194224,protein_coding,20,3.138447491,3.486524492,2.461908937,2.852269367
ENSDARG00000032157,grk6,protein_coding,21,0.773671072,0.836143193,0,0
ENSDARG00000059775,slc32a1,protein_coding,6,5.887242339,1.36207273,2.002271038,5.311453966
ENSDARG00000016080,nob1,protein_coding,18,0,0,0,0.758099792
ENSDARG00000059083,ppp2r5ca,protein_coding,17,0,0,0,0.758099792
ENSDARG00000100248,c1r,protein_coding,16,5.102317268,4.707562125,0,2.545679527
ENSDARG00000104817,pyroxd1,protein_coding,4,0,2.050008648,0.808653096,0
ENSDARG00000102020,pnpla3,protein_coding,4,4.651160437,5.723228008,4.991616694,5.384893612
ENSDARG00000074572,G3BP2,protein_coding,23,5.041446864,5.439777405,5.454169245,5.035537326
ENSDARG00000107534,erich2,protein_coding,6,0,0,0,0.758099792
ENSDARG00000103198,mrps2,protein_coding,21,3.450828987,4.472638564,4.306654879,3.955730584
ENSDARG00000100199,si:ch1073-185p12.2,protein_coding,2,0,0,0,0
ENSDARG00000051711,CR339041.2,protein_coding,25,0,0,0,0.758099792
ENSDARG00000087611,FP085398.1,protein_coding,19,3.017235177,0.836143193,0.808653096,2.363891357
ENSDARG00000100862,gprc5c,protein_coding,12,0.773671072,1.36207273,0,1.252490209
ENSDARG00000067593,sco1,protein_coding,3,0.773671072,1.746662492,1.702536188,0.758099792
ENSDARG00000079530,si:dkey-17m8.1,protein_coding,16,3.138447491,2.86436823,2.809950102,1.912667577
ENSDARG00000074274,POLR2E,protein_coding,2,0.773671072,0.836143193,0,0
ENSDARG00000002970,ss18,protein_coding,2,4.805568586,3.381733771,2.809950102,4.192315613
ENSDARG00000114901,FP236318.5,protein_coding,25,1.274547371,0,0,0
ENSDARG00000070151,nfyc,protein_coding,19,4.333394553,3.268731171,3.526326225,4.347334249
ENSDARG00000007207,cnpy2,protein_coding,11,1.940526903,1.746662492,2.002271038,1.252490209
ENSDARG00000051762,CABZ01080568.1,protein_coding,25,0,0.836143193,1.323745211,1.252490209
ENSDARG00000005645,robo3,protein_coding,10,3.250260412,2.699751035,0.808653096,2.707103416
ENSDARG00000040535,csgalnact1a,protein_coding,10,0,0,0,0.758099792
ENSDARG00000076264,zgc:195170,protein_coding,22,0,0,0,0
ENSDARG00000104407,BX649453.1,protein_coding,4,0,0,0,0
ENSDARG00000086601,dre-mir-26a-2,miRNA,2,0,0,0,0
ENSDARG00000027491,uros,protein_coding,12,2.577078717,2.050008648,2.250317981,2.155848877
ENSDARG00000082506,BX088718.1,rRNA,14,0.773671072,0,0,0
ENSDARG00000039516,c8a,protein_coding,2,5.852227666,5.97811368,5.951345514,5.850085488
ENSDARG00000076638,FO082781.1,protein_coding,16,0,0,0,0
ENSDARG00000073673,adgra3,protein_coding,7,0,1.36207273,0,0
ENSDARG00000078362,TNC,protein_coding,5,0.773671072,0,0,0
ENSDARG00000089181,adad1,protein_coding,14,0,0,0,0
ENSDARG00000062592,myl10,protein_coding,10,2.884896928,5.331402706,5.985973019,4.487300355
ENSDARG00000090833,igfbp6b,protein_coding,23,0.773671072,0.836143193,0,0
ENSDARG00000103823,rbms1b,protein_coding,9,0,0,0,0
ENSDARG00000004051,CR354540.1,protein_coding,7,1.274547371,2.050008648,2.461908937,1.620016101
ENSDARG00000101188,CABZ01048053.1,protein_coding,14,0,0.836143193,0,0
ENSDARG00000055334,zmp:0000000652,protein_coding,22,0,0,0,0
ENSDARG00000000370,triob,protein_coding,16,0,0,0.808653096,0
ENSDARG00000091230,CR450686.1,protein_coding,22,0,0,0,0
ENSDARG00000014201,otpa,protein_coding,21,3.925267496,1.36207273,0,4.245860736
ENSDARG00000099420,nme2b.2,protein_coding,19,5.987459089,9.641754579,7.12971009,8.689969631
ENSDARG00000098438,slc6a6b,protein_coding,22,0.773671072,0.836143193,0.808653096,0
ENSDARG00000100847,esrrb,protein_coding,17,0,0,0,0
ENSDARG00000101478,plppr2a,protein_coding,3,0,0.836143193,0,0.758099792
ENSDARG00000103813,ATE1,protein_coding,13,0,0.836143193,0,1.252490209
ENSDARG00000099015,wacb,protein_coding,2,0,0,0,0
ENSDARG00000104959,dnajc17,protein_coding,17,0,0.836143193,0,0
ENSDARG00000103845,zgc:55733,protein_coding,7,3.541541838,2.300520784,3.212153657,3.416523852
ENSDARG00000101717,sox17,protein_coding,7,1.274547371,0,0,0
ENSDARG00000074844,CABZ01061495.1,protein_coding,22,1.274547371,0,0.808653096,0.758099792
ENSDARG00000079483,CABZ01072096.1,protein_coding,10,0,0,0,0
ENSDARG00000062017,fsd1,protein_coding,8,0,1.36207273,0,0
ENSDARG00000112667,tp53rk,protein_coding,11,2.394428303,2.699751035,2.646399512,2.984154664
ENSDARG00000074927,bub1bb,protein_coding,17,1.274547371,0,0.808653096,0
ENSDARG00000103476,trpm1b,protein_coding,25,1.274547371,2.300520784,1.323745211,0.758099792
ENSDARG00000111969,SOX14,protein_coding,2,0,0,0,0.758099792
ENSDARG00000043126,blf,protein_coding,22,0,0,0.808653096,0.758099792
ENSDARG00000076697,SIPA1,protein_coding,7,0,0,0,0.758099792
ENSDARG00000002231,plpp2a,protein_coding,2,0.773671072,0,0,0
ENSDARG00000021004,c5,protein_coding,5,7.631343246,7.871754497,7.893278787,7.364826183
ENSDARG00000109202,BX324216.3,protein_coding,22,0,0,0,0
ENSDARG00000098544,ncdn,protein_coding,19,2.739181937,2.050008648,1.323745211,1.912667577
ENSDARG00000104709,sprtn,protein_coding,20,0.773671072,2.050008648,2.646399512,2.984154664
ENSDARG00000111788,BX511067.1,protein_coding,7,0,0,0,0
ENSDARG00000109525,BX279525.1,protein_coding,12,0,0,0,0
ENSDARG00000105048,LO018231.1,protein_coding,7,0,0.836143193,0,0
ENSDARG00000007196,rae1,protein_coding,6,0,0,0,0.758099792
ENSDARG00000112495,mmp21,protein_coding,12,0,0,0,0
ENSDARG00000082738,dre-let-7i,miRNA,25,0,0.836143193,0,0
ENSDARG00000005791,rpl28,protein_coding,16,8.619914879,9.253541182,9.076493797,8.977962216
ENSDARG00000023820,faxdc2,protein_coding,21,6.081164171,5.274001216,6.2650827,5.286119155
ENSDARG00000058044,rab1ba,protein_coding,7,6.291824238,6.031047376,6.207557396,5.850085488
